1636190100000,0.08090000,0.08160000,0.08060000,0.08100000,35219899.00000000,1636190999999,2857083.54280000,4400,19834941.00000000,1610069.65870000,0
1636191000000,0.08100000,0.08180000,0.08100000,0.08170000,36036521.00000000,1636191899999,2935815.21350000,4464,24421042.00000000,1990000.79620000,0
1636191900000,0.08170000,0.08180000,0.08040000,0.08060000,25516180.00000000,1636192799999,2068378.47140000,4140,11668416.00000000,946612.40760000,0
1636192800000,0.08070000,0.08130000,0.08030000,0.08070000,27602450.00000000,1636193699999,2229575.94850000,3702,16730123.00000000,1352205.17680000,0
1636193700000,0.08060000,0.08090000,0.08000000,0.08010000,41109997.00000000,1636194599999,3301753.36320000,5042,18236052.00000000,1466790.85880000,0
1636194600000,0.08000000,0.08030000,0.07860000,0.07890000,46781246.00000000,1636195499999,3722457.38800000,7382,21439658.00000000,1707155.25960000,0
1636195500000,0.07900000,0.07920000,0.07760000,0.07770000,64858014.00000000,1636196399999,5072233.34580000,8441,28251394.00000000,2210789.78400000,0
1636196400000,0.07780000,0.07780000,0.07630000,0.07740000,89474318.00000000,1636197299999,6885815.53370000,11113,40159425.00000000,3091041.57590000,0
1636197300000,0.07730000,0.07840000,0.07720000,0.07790000,48395447.00000000,1636198199999,3765351.59090000,6342,29487354.00000000,2295487.57520000,0
1636198200000,0.07790000,0.07800000,0.07500000,0.07690000,122512749.00000000,1636199099999,9372296.58070000,13292,46208959.00000000,3553633.76340000,0
1636199100000,0.07680000,0.07750000,0.07660000,0.07690000,47042114.00000000,1636199999999,3626111.77200000,4412,26443571.00000000,2038656.48640000,0
1636200000000,0.07700000,0.07770000,0.07600000,0.07620000,34364128.00000000,1636200899999,2634739.66330000,5402,16414433.00000000,1259399.84120000,0
1636200900000,0.07630000,0.07790000,0.07530000,0.07730000,78607423.00000000,1636201799999,6027416.02320000,8580,46837652.00000000,3589943.56380000,0
1636201800000,0.07740000,0.07770000,0.07670000,0.07770000,31451367.00000000,1636202699999,2426919.22950000,4230,18664752.00000000,1441335.34550000,0
1636202700000,0.07750000,0.07770000,0.07670000,0.07720000,29857734.00000000,1636203599999,2300373.82690000,3717,16312702.00000000,1257585.55870000,0
1636203600000,0.07720000,0.07920000,0.07690000,0.07800000,79792410.00000000,1636204499999,6243832.67850000,9424,44234906.00000000,3460503.41910000,0
1636204500000,0.07810000,0.07880000,0.07750000,0.07830000,26512785.00000000,1636205399999,2071878.26270000,4056,12325409.00000000,964265.17410000,0
1636205400000,0.07820000,0.07820000,0.07740000,0.07800000,20940192.00000000,1636206299999,1627724.49190000,3627,9436522.00000000,733564.41160000,0
1636206300000,0.07800000,0.07810000,0.07770000,0.07780000,13560222.00000000,1636207199999,1055660.70780000,2427,6612512.00000000,515037.92050000,0
1636207200000,0.07780000,0.07820000,0.07700000,0.07740000,30999165.00000000,1636208099999,2402403.17300000,4529,11873831.00000000,921119.36400000,0
1636208100000,0.07730000,0.07790000,0.07710000,0.07750000,21991554.00000000,1636208999999,1702627.15350000,3132,12368550.00000000,958136.35340000,0
1636209000000,0.07740000,0.07870000,0.07730000,0.07840000,50411573.00000000,1636209899999,3941081.13940000,4990,28344289.00000000,2216824.11540000,0
1636209900000,0.07840000,0.07930000,0.07830000,0.07900000,47616232.00000000,1636210799999,3755230.25840000,5545,27665167.00000000,2182402.52490000,0
1636210800000,0.07890000,0.07960000,0.07840000,0.07840000,45716990.00000000,1636211699999,3614998.49100000,5411,24384269.00000000,1929253.89630000,0
1636211700000,0.07850000,0.07950000,0.07820000,0.07880000,31559775.00000000,1636212599999,2493319.59190000,3863,16304705.00000000,1287971.39870000,0
1636212600000,0.07880000,0.07930000,0.07840000,0.07910000,27426850.00000000,1636213499999,2160341.44700000,3432,14345778.00000000,1130987.76710000,0
1636213500000,0.07910000,0.07920000,0.07800000,0.07820000,27831536.00000000,1636214399999,2186014.08150000,3531,11043854.00000000,868024.97030000,0
1636214400000,0.07820000,0.07890000,0.07770000,0.07810000,22101237.00000000,1636215299999,1729347.00400000,3633,10705029.00000000,838052.45760000,0
1636215300000,0.07820000,0.07820000,0.07740000,0.07790000,23009570.00000000,1636216199999,1788591.19680000,3428,11313856.00000000,879582.62900000,0
1636216200000,0.07790000,0.07790000,0.07710000,0.07720000,19507602.00000000,1636217099999,1510647.90360000,3146,8044841.00000000,623148.97950000,0
1636217100000,0.07720000,0.07840000,0.07720000,0.07830000,16412511.00000000,1636217999999,1277263.66780000,2551,11882645.00000000,925084.14080000,0
1636218000000,0.07820000,0.07910000,0.07800000,0.07910000,20470429.00000000,1636218899999,1608392.02530000,3571,12259598.00000000,963898.41230000,0
1636218900000,0.07910000,0.07940000,0.07860000,0.07890000,22474959.00000000,1636219799999,1776129.98490000,3659,11888319.00000000,939873.34340000,0
1636219800000,0.07890000,0.07930000,0.07850000,0.07910000,17835423.00000000,1636220699999,1408516.03820000,2685,10112747.00000000,798947.12710000,0
1636220700000,0.07900000,0.07930000,0.07830000,0.07850000,26157764.00000000,1636221599999,2061156.05300000,2624,10716403.00000000,845019.71770000,0
1636221600000,0.07870000,0.07900000,0.07780000,0.07870000,27181488.00000000,1636222499999,2130172.47160000,3340,12260835.00000000,961552.38700000,0
1636222500000,0.07880000,0.08160000,0.07860000,0.08070000,85102253.00000000,1636223399999,6841598.69100000,15039,50532102.00000000,4061813.39120000,0
1636223400000,0.08060000,0.08290000,0.08060000,0.08240000,100507862.00000000,1636224299999,8229334.40210000,14560,53275469.00000000,4361723.67340000,0
1636224300000,0.08240000,0.08280000,0.08100000,0.08220000,63028490.00000000,1636225199999,5152114.38840000,8534,34063239.00000000,2785653.59130000,0
1636225200000,0.08220000,0.08290000,0.08060000,0.08070000,61832636.00000000,1636226099999,5063238.48830000,7774,26603943.00000000,2180480.46690000,0
1636226100000,0.08090000,0.08150000,0.08020000,0.08120000,39368984.00000000,1636226999999,3184361.28220000,6504,21486241.00000000,1739305.20290000,0
1636227000000,0.08120000,0.08180000,0.08040000,0.08070000,26567870.00000000,1636227899999,2152406.44020000,4123,12387960.00000000,1004078.06300000,0
1636227900000,0.08060000,0.08180000,0.08020000,0.08160000,25385811.00000000,1636228799999,2053368.84910000,3863,13347141.00000000,1080688.25490000,0
1636228800000,0.08160000,0.08300000,0.08150000,0.08260000,35401119.00000000,1636229699999,2914267.84040000,7504,18362802.00000000,1512316.72850000,0
1636229700000,0.08260000,0.08350000,0.08180000,0.08330000,50744677.00000000,1636230599999,4199727.98810000,9531,27443163.00000000,2271848.31950000,0
1636230600000,0.08330000,0.08370000,0.08230000,0.08310000,39751325.00000000,1636231499999,3301937.63020000,7944,20679930.00000000,1718570.63920000,0
1636231500000,0.08300000,0.08380000,0.08270000,0.08280000,39123467.00000000,1636232399999,3264172.29050000,5653,19588573.00000000,1635578.75410000,0
1636232400000,0.08280000,0.08480000,0.08280000,0.08390000,74758490.00000000,1636233299999,6296362.00640000,13182,43405218.00000000,3654030.58600000,0
1636233300000,0.08390000,0.08500000,0.08370000,0.08370000,39099446.00000000,1636234199999,3304454.83200000,7475,19917055.00000000,1684430.75340000,0
1636234200000,0.08370000,0.08390000,0.08260000,0.08300000,50131177.00000000,1636235099999,4170361.34350000,8543,24565785.00000000,2044595.65700000,0
1636235100000,0.08310000,0.08320000,0.08210000,0.08260000,24336172.00000000,1636235999999,2012224.43210000,4667,10458012.00000000,865339.82580000,0
1636236000000,0.08250000,0.08300000,0.08150000,0.08220000,29805202.00000000,1636236899999,2447241.15040000,5467,13603701.00000000,1117564.05870000,0
1636236900000,0.08220000,0.08230000,0.08110000,0.08180000,22462932.00000000,1636237799999,1833546.95470000,4444,10462595.00000000,854637.91720000,0
1636237800000,0.08190000,0.08200000,0.08110000,0.08150000,17306885.00000000,1636238699999,1408210.67020000,2707,7417012.00000000,603688.10270000,0
1636238700000,0.08150000,0.08190000,0.08120000,0.08170000,8332142.00000000,1636239599999,679493.72890000,1968,4119316.00000000,336126.49730000,0
1636239600000,0.08170000,0.08240000,0.08150000,0.08210000,13333434.00000000,1636240499999,1092339.12970000,2299,7731791.00000000,633586.41750000,0
1636240500000,0.08210000,0.08260000,0.08110000,0.08140000,14873782.00000000,1636241399999,1216897.21760000,3247,5904747.00000000,482915.06320000,0
1636241400000,0.08140000,0.08150000,0.08060000,0.08100000,13200663.00000000,1636242299999,1069455.16680000,3151,4668446.00000000,378298.71620000,0
1636242300000,0.08100000,0.08160000,0.08100000,0.08110000,9875408.00000000,1636243199999,803054.42730000,1904,3858447.00000000,313986.70270000,0
1636243200000,0.08100000,0.08140000,0.08050000,0.08110000,15790750.00000000,1636244099999,1276867.65220000,2310,8976833.00000000,726279.12930000,0
1636244100000,0.08110000,0.08280000,0.08100000,0.08250000,30542754.00000000,1636244999999,2509635.86540000,5214,16502183.00000000,1355518.26240000,0
1636245000000,0.08240000,0.08380000,0.08220000,0.08340000,41725104.00000000,1636245899999,3466624.21480000,7120,20082218.00000000,1668983.15160000,0
1636245900000,0.08340000,0.08350000,0.08220000,0.08280000,29311428.00000000,1636246799999,2422847.03600000,4087,15072736.00000000,1246239.76030000,0
1636246800000,0.08280000,0.08470000,0.08280000,0.08380000,32263280.00000000,1636247699999,2707643.60840000,8534,17380568.00000000,1458246.63130000,0
1636247700000,0.08380000,0.08600000,0.08380000,0.08530000,66264189.00000000,1636248599999,5627957.52050000,13389,37688149.00000000,3202767.51110000,0
1636248600000,0.08530000,0.08580000,0.08410000,0.08420000,47590027.00000000,1636249499999,4042651.71590000,7359,19535193.00000000,1659716.57680000,0
1636249500000,0.08420000,0.08450000,0.08320000,0.08410000,35302926.00000000,1636250399999,2956836.14260000,6175,15873797.00000000,1330202.00140000,0
1636250400000,0.08400000,0.08430000,0.08310000,0.08340000,25035983.00000000,1636251299999,2094432.34900000,3533,9941434.00000000,831974.21540000,0
1636251300000,0.08340000,0.08340000,0.08240000,0.08280000,19716413.00000000,1636252199999,1634221.43780000,4186,8594700.00000000,712909.15760000,0
1636252200000,0.08280000,0.08400000,0.08270000,0.08390000,12675565.00000000,1636253099999,1058990.87510000,2946,7981967.00000000,667035.45740000,0
1636253100000,0.08390000,0.08400000,0.08250000,0.08250000,13950257.00000000,1636253999999,1160779.73430000,2838,5000518.00000000,416802.33380000,0
1636254000000,0.08250000,0.08300000,0.08170000,0.08180000,22517388.00000000,1636254899999,1857596.03090000,3838,8726254.00000000,721520.36820000,0
1636254900000,0.08180000,0.08250000,0.08130000,0.08240000,28694719.00000000,1636255799999,2352349.84530000,4860,14622465.00000000,1199524.93410000,0
1636255800000,0.08230000,0.08340000,0.08220000,0.08300000,31612889.00000000,1636256699999,2623061.26630000,4234,15475203.00000000,1283921.95540000,0
1636256700000,0.08290000,0.08300000,0.08170000,0.08200000,24086790.00000000,1636257599999,1977123.74380000,3752,11354745.00000000,931619.23600000,0
1636257600000,0.08190000,0.08230000,0.08140000,0.08160000,13014018.00000000,1636258499999,1064913.06590000,2414,5883052.00000000,481715.18550000,0
1636258500000,0.08150000,0.08180000,0.08080000,0.08130000,26122266.00000000,1636259399999,2122234.60310000,3788,10940181.00000000,889156.42630000,0
1636259400000,0.08120000,0.08240000,0.08070000,0.08160000,28064742.00000000,1636260299999,2288479.63680000,3754,15252793.00000000,1244340.82280000,0
1636260300000,0.08150000,0.08190000,0.08070000,0.08070000,13226450.00000000,1636261199999,1073426.43870000,2699,3460193.00000000,281276.59880000,0
1636261200000,0.08070000,0.08150000,0.08060000,0.08080000,12463298.00000000,1636262099999,1008961.53910000,2789,5597422.00000000,453542.33530000,0
1636262100000,0.08080000,0.08150000,0.08080000,0.08110000,10119214.00000000,1636262999999,821170.14620000,2096,4667692.00000000,379024.62970000,0
1636263000000,0.08100000,0.08170000,0.08080000,0.08120000,11674142.00000000,1636263899999,948575.70540000,2168,6147378.00000000,499716.72970000,0
1636263900000,0.08120000,0.08130000,0.08080000,0.08130000,11470912.00000000,1636264799999,929625.12560000,2246,5002620.00000000,405707.78220000,0
1636264800000,0.08120000,0.08190000,0.08120000,0.08190000,10756849.00000000,1636265699999,878488.54640000,2505,6217648.00000000,507980.04560000,0
1636265700000,0.08180000,0.08190000,0.08100000,0.08120000,12068727.00000000,1636266599999,981633.50440000,2320,4189587.00000000,341217.47190000,0
1636266600000,0.08120000,0.08120000,0.08100000,0.08100000,11529096.00000000,1636267499999,934615.61740000,2011,4184605.00000000,339468.39760000,0
1636267500000,0.08100000,0.08320000,0.08100000,0.08260000,43030314.00000000,1636268399999,3539367.55090000,7789,27107566.00000000,2229844.51730000,0
1636268400000,0.08250000,0.08340000,0.08200000,0.08200000,27082811.00000000,1636269299999,2237746.08360000,5040,16794064.00000000,1388926.76380000,0
1636269300000,0.08200000,0.08260000,0.08090000,0.08150000,26710544.00000000,1636270199999,2177600.94400000,4785,11828329.00000000,965215.04330000,0
1636270200000,0.08140000,0.08140000,0.08090000,0.08110000,16847967.00000000,1636271099999,1366790.30010000,2541,7411271.00000000,601414.97880000,0
1636271100000,0.08110000,0.08140000,0.08080000,0.08120000,18576069.00000000,1636271999999,1506766.66900000,2329,7099324.00000000,576286.77180000,0
1636272000000,0.08130000,0.08130000,0.08000000,0.08020000,47733781.00000000,1636272899999,3843361.98320000,6836,14664869.00000000,1181736.76990000,0
1636272900000,0.08030000,0.08070000,0.07880000,0.07950000,63847022.00000000,1636273799999,5079662.13090000,7968,24935917.00000000,1984391.95850000,0
1636273800000,0.07950000,0.08000000,0.07890000,0.07910000,28619746.00000000,1636274699999,2269208.12130000,3522,10022255.00000000,795291.94440000,0
1636274700000,0.07910000,0.07970000,0.07880000,0.07930000,14568359.00000000,1636275599999,1154292.03710000,2677,7232611.00000000,573546.24720000,0
1636275600000,0.07920000,0.07990000,0.07860000,0.07910000,22950054.00000000,1636276499999,1816423.08950000,3680,11937133.00000000,945026.41790000,0
1636276500000,0.07910000,0.07940000,0.07850000,0.07860000,14386533.00000000,1636277399999,1137665.32940000,2633,4961735.00000000,392741.55780000,0
1636277400000,0.07860000,0.07920000,0.07850000,0.07880000,17265228.00000000,1636278299999,1361363.25710000,2727,9230559.00000000,728203.14070000,0
1636278300000,0.07880000,0.08020000,0.07870000,0.08000000,29204624.00000000,1636279199999,2327568.29670000,4265,18355615.00000000,1463117.15200000,0
1636279200000,0.08000000,0.08050000,0.07990000,0.08010000,20271652.00000000,1636280099999,1626711.06890000,3893,12025859.00000000,965470.81760000,0
1636280100000,0.08010000,0.08020000,0.07900000,0.07950000,21649583.00000000,1636280999999,1721252.60040000,3956,9150903.00000000,727809.51570000,0
1636281000000,0.07960000,0.07970000,0.07900000,0.07940000,16656454.00000000,1636281899999,1321170.21830000,2496,6934556.00000000,550290.26370000,0
1636281900000,0.07940000,0.08030000,0.07920000,0.08030000,14391667.00000000,1636282799999,1148436.08580000,2983,8575226.00000000,684595.13060000,0
1636282800000,0.08020000,0.08040000,0.07910000,0.07970000,19030777.00000000,1636283699999,1516262.01220000,3454,8724931.00000000,695957.44240000,0
1636283700000,0.07960000,0.08020000,0.07950000,0.08000000,16787788.00000000,1636284599999,1340451.93420000,2222,8211908.00000000,655938.33420000,0
1636284600000,0.08000000,0.08030000,0.07960000,0.08010000,18015438.00000000,1636285499999,1439973.27140000,2466,9058490.00000000,724421.87770000,0
1636285500000,0.08000000,0.08040000,0.07990000,0.08000000,10950212.00000000,1636286399999,877006.32620000,2271,4884200.00000000,391466.88790000,0
1636286400000,0.08000000,0.08030000,0.07940000,0.07970000,15578327.00000000,1636287299999,1243544.91580000,2685,6086794.00000000,486342.09680000,0
1636287300000,0.07960000,0.07990000,0.07920000,0.07970000,18026933.00000000,1636288199999,1435149.36240000,2756,8887111.00000000,707999.27340000,0
1636288200000,0.07970000,0.08000000,0.07900000,0.07960000,19933849.00000000,1636289099999,1585358.29660000,3206,9944889.00000000,791537.12490000,0
1636289100000,0.07960000,0.08010000,0.07960000,0.07990000,12524448.00000000,1636289999999,1000086.76710000,2326,7644323.00000000,610568.87750000,0
1636290000000,0.07990000,0.07990000,0.07950000,0.07980000,10862243.00000000,1636290899999,865309.38640000,2086,4441014.00000000,353964.29800000,0
1636290900000,0.07970000,0.08020000,0.07970000,0.07970000,14834585.00000000,1636291799999,1186965.26440000,2662,8342948.00000000,667806.13240000,0
1636291800000,0.07970000,0.08000000,0.07940000,0.07950000,11243441.00000000,1636292699999,895759.51320000,2185,3929559.00000000,313419.15670000,0
1636292700000,0.07940000,0.07970000,0.07900000,0.07950000,16238572.00000000,1636293599999,1286171.16640000,3083,6766595.00000000,536557.47280000,0
1636293600000,0.07950000,0.07960000,0.07900000,0.07940000,12930828.00000000,1636294499999,1024580.76450000,2115,5313073.00000000,421134.96340000,0
1636294500000,0.07940000,0.07980000,0.07880000,0.07910000,24708094.00000000,1636295399999,1958712.82520000,3249,8982740.00000000,712608.36410000,0
1636295400000,0.07900000,0.07920000,0.07880000,0.07890000,17512557.00000000,1636296299999,1383137.42710000,2580,6394288.00000000,505297.06740000,0
1636296300000,0.07900000,0.07910000,0.07800000,0.07850000,31547781.00000000,1636297199999,2477174.33130000,5330,12351393.00000000,971172.31880000,0
1636297200000,0.07850000,0.07920000,0.07840000,0.07920000,15920276.00000000,1636298099999,1255421.88980000,2848,10386490.00000000,819325.25140000,0
1636298100000,0.07920000,0.07920000,0.07850000,0.07860000,19936124.00000000,1636298999999,1572740.75550000,2465,6457411.00000000,509946.93180000,0
1636299000000,0.07860000,0.07920000,0.07860000,0.07880000,12996110.00000000,1636299899999,1025167.31230000,2275,5982014.00000000,472124.52410000,0
1636299900000,0.07880000,0.07950000,0.07880000,0.07940000,15853668.00000000,1636300799999,1255314.99200000,2801,8940469.00000000,708110.76400000,0
1636300800000,0.07930000,0.08200000,0.07920000,0.08110000,69600113.00000000,1636301699999,5612119.25490000,12629,43281211.00000000,3488823.21700000,0
1636301700000,0.08110000,0.08120000,0.07950000,0.07990000,46641358.00000000,1636302599999,3738018.87340000,7415,23239416.00000000,1862243.33390000,0
1636302600000,0.07990000,0.07990000,0.07870000,0.07900000,39716272.00000000,1636303499999,3146685.13200000,5374,15675578.00000000,1241711.66520000,0
1636303500000,0.07900000,0.07950000,0.07860000,0.07890000,28788781.00000000,1636304399999,2273643.75620000,3409,11841666.00000000,936027.58310000,0
1636304400000,0.07880000,0.07940000,0.07880000,0.07940000,14197463.00000000,1636305299999,1123087.01530000,2454,7028263.00000000,556318.19550000,0
1636305300000,0.07940000,0.07950000,0.07900000,0.07910000,11695139.00000000,1636306199999,925996.22110000,2201,5113583.00000000,405277.33410000,0
1636306200000,0.07910000,0.07920000,0.07880000,0.07890000,11286025.00000000,1636307099999,892181.82780000,2111,5267341.00000000,416747.83050000,0
1636307100000,0.07890000,0.07910000,0.07870000,0.07880000,16823178.00000000,1636307999999,1326866.64960000,2306,8543284.00000000,674297.83890000,0
1636308000000,0.07880000,0.08000000,0.07880000,0.07950000,20799615.00000000,1636308899999,1649875.47150000,3294,13131115.00000000,1041701.86860000,0
1636308900000,0.07940000,0.07950000,0.07870000,0.07890000,17718209.00000000,1636309799999,1399346.80090000,2913,5932214.00000000,468891.96740000,0
1636309800000,0.07880000,0.07930000,0.07880000,0.07920000,10409059.00000000,1636310699999,822803.00270000,2110,5883816.00000000,465278.77830000,0
1636310700000,0.07910000,0.07920000,0.07870000,0.07870000,10205947.00000000,1636311599999,805505.94710000,2124,4769011.00000000,376540.88380000,0
1636311600000,0.07880000,0.07900000,0.07860000,0.07890000,12176757.00000000,1636312499999,959731.22170000,2043,8212852.00000000,647488.49710000,0
1636312500000,0.07880000,0.07890000,0.07840000,0.07840000,14360106.00000000,1636313399999,1129570.29640000,2571,5825980.00000000,458706.82160000,0
1636313400000,0.07850000,0.07900000,0.07830000,0.07890000,12453380.00000000,1636314299999,978581.75900000,2837,7912647.00000000,622094.77740000,0
1636314300000,0.07890000,0.07890000,0.07860000,0.07870000,9710954.00000000,1636315199999,764257.98740000,1618,3978922.00000000,313356.52060000,0
1636315200000,0.07870000,0.07870000,0.07820000,0.07830000,12918593.00000000,1636316099999,1012790.96950000,2481,6839459.00000000,536304.35470000,0
1636316100000,0.07840000,0.07890000,0.07820000,0.07850000,13244711.00000000,1636316999999,1040540.16140000,2104,6557863.00000000,515593.92430000,0
1636317000000,0.07850000,0.07910000,0.07840000,0.07870000,11473898.00000000,1636317899999,904108.47440000,2189,5669039.00000000,446917.21760000,0
1636317900000,0.07880000,0.07900000,0.07860000,0.07890000,9174939.00000000,1636318799999,723402.35730000,1825,5163834.00000000,407392.03450000,0
1636318800000,0.07890000,0.07950000,0.07890000,0.07930000,12858297.00000000,1636319699999,1018922.89050000,2698,8287902.00000000,656777.12380000,0
1636319700000,0.07940000,0.08050000,0.07930000,0.08010000,32770242.00000000,1636320599999,2620664.30630000,5235,17040654.00000000,1361938.38730000,0
1636320600000,0.08010000,0.08010000,0.07900000,0.07920000,12465408.00000000,1636321499999,991141.40010000,2907,5612650.00000000,446541.01370000,0
1636321500000,0.07920000,0.07970000,0.07900000,0.07910000,13014072.00000000,1636322399999,1031784.88250000,2070,6655104.00000000,528103.45070000,0
1636322400000,0.07920000,0.07940000,0.07890000,0.07900000,7024568.00000000,1636323299999,556480.57070000,1672,3682654.00000000,291889.50370000,0
1636323300000,0.07900000,0.07910000,0.07880000,0.07890000,6949640.00000000,1636324199999,548780.58600000,1523,4157716.00000000,328454.53510000,0
1636324200000,0.07890000,0.07900000,0.07850000,0.07880000,18958851.00000000,1636325099999,1493036.41700000,2517,9031665.00000000,711618.52980000,0
1636325100000,0.07870000,0.07880000,0.07850000,0.07880000,6562604.00000000,1636325999999,516185.82310000,1320,3607377.00000000,283884.53080000,0
1636326000000,0.07870000,0.07880000,0.07840000,0.07860000,11210302.00000000,1636326899999,880736.14620000,1970,6160624.00000000,484260.16670000,0
1636326900000,0.07870000,0.07900000,0.07830000,0.07850000,12556741.00000000,1636327799999,987236.07750000,1803,4506059.00000000,354547.22770000,0
